#class tools::wcsv::ntuple
#title EnergyDeposit
#separator 44
#vector_separator 59
#column double NaI
#column double Beta
0.665574,0
0,0
0.0410254,0.0217112
0.391008,0
0.661294,0
0.042721,0
0.434815,0.231019
0,0
0.687528,0
0.67307,0
0,0
0.275745,0
0.660504,0
0.649309,0
0.661142,0
0,0
0.657873,0
0.664715,0
0,0
0.224977,0
0.656162,0
0.0922744,0
0,0
0.114641,0
0.676844,0
0.311991,0
0.603382,0.0564031
0.669099,0
0.668017,0
0,0
0,0
0,0
0,0
0.205522,0
0.669758,0
0,0
0,0
0.651091,0
0.658214,0
0,0
0.472172,0
0.659765,0
0.647777,0
0.673553,0
0.0150428,0
0.421361,0
0.657885,0
0,0
7.15048e-05,0
0,0
0.646486,0
0,0
0.357631,0.294403
0.668678,0
0.587752,0.0805249
0,0
0.153995,0
0,0
0.650457,0
0.332132,0
0,0
0.644024,0
0.660125,0
0.609959,0.050649
0.660736,0
0.33945,0
0,0
0.309346,0
0.542478,0.12443
0.658482,0
0.661208,0
0.26675,0
0,0
0.680069,0
0,0
0.335491,0.320659
0,0
0.659886,0
0.204959,0
0,0.136317
0.0213743,0
0,0.0585956
0.676809,0
0,0
0.666083,0
0.665205,0
0.588873,0.0550999
0.672991,0
0.652874,0
0,0
0.158178,0
0.0754942,0
0.649332,0
0,0
0.669076,0
0.64436,0
0.659526,0
0,0
0.662248,0
0.646657,0
0.143053,0
0,0
0.188307,0
0.138465,0
0.0652279,0
0,0
0.244083,0.0310183
0,0
0.113419,0
0.651675,0
0.669901,0
0.275867,0
0.654911,0
0,0
0.655928,0
0,0
0.222946,0.444177
0,0
0.678798,0
0.663759,0
0.660639,0
0.6536,0
0.00820738,0
0.65268,0
0,0
0.663767,0
0.643708,0
0,0
0.652701,0
0.657426,0
0,0
0.657238,0
0.197402,0
0.191641,0
0.659467,0
0.663312,0
0.675269,0
0.669014,0
0.666614,0
0.56063,0.0923961
0,0
0.0517784,0
0.661444,0
0,0
0.0022888,0
0.650777,0
0,0
0.662871,0
0,0
0.258801,0
0.64307,0
0.15109,0
0.670239,0
0,0
0.379061,0
0.500945,0.173293
0.646885,0
0.680374,0
0.288166,0
0.130605,0.0683219
0.253481,0
0.663914,0
0.153705,0
0.657119,0
0,0
0,0
0.191096,0
0,0
0.663685,0
0.658036,0
0.664735,0
0.201204,0
0.667867,0
0.664339,0
0.674398,0
0,0
0.162494,0
0,0
0.671464,0
0,0
0.662285,0
0.647443,0
0.650784,0
0.206255,0
0.259232,0
0.676753,0
0,0
0,0
0.68693,0
0.655024,0
0.661402,0
0.656419,0
0,0
0.113804,0
0,0
0.639535,0
0.159929,0
0,0
0.654951,0
0,0
0.652588,0
0,0
0.661351,0
0,0
0.65168,0
0.666235,0
0.662252,0
0.662646,0
0.66839,0
0.045686,0
0.144668,0
0.665195,0
0.654145,0
0.672712,0
0,0
0.00478778,0
0.164113,0.514306
0.589086,0.0777654
0.665211,0
0.650089,0
0.666678,0
0,0
0.0934649,0
0.0342963,0
0.67591,0
0.678147,0
0.165415,0
0.3642,0
0.659127,0
0.648962,0
0.655585,0
0.668526,0
0.228609,0.424894
0,0
0.300267,0
0.666905,0
0,0
0.649246,0
0.194516,0.481452
0.67151,0
0.622873,0.0317547
0.660666,0
0.177406,0.48724
0.641263,0
0.391572,0
0,0
0.652857,0
0,0
0.66954,0
0.0479897,0
0.666137,0
0.669201,0
0,0
0.29522,0
0,0
0,0
0.651364,0
0,0
0.669485,0
0.671997,0
0.658371,0
0.675569,0
0.120344,0
0,0
0,0
0,0
0.676884,0
0.0505639,0
0,0
0.657419,0
0.23133,0.447689
0,0
0.665397,0
0.671853,0
0.666912,0
0.662177,0
0.236753,0
0,0
0,0
0.35952,0
0.235074,0
0.64757,0
0.019774,0
0.668123,0
0,0
0.663411,0
0.666043,0.000700633
0.653059,0
0.260086,0
0.660497,0
0.664667,0
0,0
0.286208,0
0,0
0,0
0,0
0.146896,0.181271
0.113939,0
0.672006,0
0.0975956,0.0737463
0.65498,0
0.676044,0
0.022324,0
0.666813,0
0.00673848,0
0.108601,0
0.170313,0
0,0
0.635778,0.01414
0,0
0.650211,0
0,0
0.649848,0
0.653294,0
0.659469,0
0,0
0,0
0.0925383,0
0.661383,0
0.637309,0.026995
0.130226,0
0,0
0,0
0.676621,0
0.21478,0.439555
0.210299,0
0,0
0.590512,0.0788617
0.665884,0
0,0
0.315671,0
0.243602,0
